GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair;distance
1;HT;ComGame_Guesser;4;1;4;3;1;7;3;0;esip;6;77;1_4;NA
1;HT;ComGame_Guesser;1;4;4;3;5;4;7;1;epi;7;80;1_4;0.5
1;HT;ComGame_Guesser;4;1;4;7;6;0;0;0;i;7;79;1_4;NA
1;HT;ComGame_Guesser;1;3;5;6;3;3;1;0;ui;0;82;1_3;1
1;HT;ComGame_Guesser;3;1;5;5;6;1;0;0;penu;0;81;1_3;NA
1;HT;ComGame_Guesser;1;3;5;3;7;2;4;0;nu;1;84;1_3;1
1;HT;ComGame_Guesser;3;1;5;1;3;0;1;0;pasi;1;83;1_3;NA
1;HT;ComGame_Guesser;1;3;5;1;8;4;2;0;psi;2;86;1_3;1
1;HT;ComGame_Guesser;3;1;5;7;5;2;7;0;ep;2;85;1_3;NA
1;HT;ComGame_Guesser;1;3;5;0;1;0;3;1;nus;3;88;1_3;0
1;HT;ComGame_Guesser;3;1;5;3;6;5;0;1;kass;3;87;1_3;NA
1;HT;ComGame_Guesser;1;3;5;7;3;1;1;0;i;4;90;1_3;0.5
1;HT;ComGame_Guesser;3;1;5;6;5;4;7;1;nuka;4;89;1_3;NA
1;HT;ComGame_Guesser;1;3;5;2;7;6;4;1;esip;5;92;1_3;0
1;HT;ComGame_Guesser;3;1;5;4;5;7;7;0;uni;5;91;1_3;NA
1;HT;ComGame_Guesser;1;3;5;5;3;7;1;0;pun;6;94;1_3;0.75
1;HT;ComGame_Guesser;3;1;5;2;3;3;1;0;niknik;6;93;1_3;NA
1;HT;ComGame_Guesser;1;3;5;4;6;5;0;1;uni;7;96;1_3;1
1;HT;ComGame_Guesser;3;1;5;0;7;6;4;1;nusa;7;95;1_3;NA
1;HT;ComGame_Guesser;1;2;6;1;8;3;2;0;ss;0;97;1_2;0.67
1;HT;ComGame_Guesser;2;1;6;5;1;2;3;0;esip;0;98;1_2;NA
1;HT;ComGame_Guesser;1;2;6;5;5;4;7;1;pun;1;99;1_2;0.75
1;HT;ComGame_Guesser;2;1;6;7;7;3;4;0;aike;1;100;1_2;NA
1;HT;ComGame_Guesser;1;2;6;2;3;1;1;0;;2;101;1_2;NA
1;HT;ComGame_Guesser;2;1;6;6;4;7;5;0;anap;2;102;1_2;NA
1;HT;ComGame_Guesser;1;2;6;3;1;6;3;0;nu;3;103;1_2;1
1;HT;ComGame_Guesser;2;1;6;4;1;0;3;1;puis;3;104;1_2;NA
1;HT;ComGame_Guesser;1;2;6;6;6;5;0;1;ui;4;105;1_2;1
1;HT;ComGame_Guesser;2;1;6;0;3;1;1;0;nusa;4;106;1_2;NA
1;HT;ComGame_Guesser;1;2;6;7;8;7;2;1;i;5;107;1_2;0.5
1;HT;ComGame_Guesser;2;1;6;2;5;4;7;1;esip;5;108;1_2;NA
1;HT;ComGame_Guesser;1;2;6;0;3;0;1;0;nus;6;109;1_2;0
1;HT;ComGame_Guesser;2;1;6;3;6;5;0;1;en;6;110;1_2;NA
1;HT;ComGame_Guesser;1;2;6;4;3;2;1;1;uni;7;111;1_2;1
1;HT;ComGame_Guesser;2;1;6;1;2;6;6;0;kai;7;112;1_2;NA
1;HT;ComGame_Guesser;1;4;7;6;7;6;4;1;ui;0;114;1_4;1
1;HT;ComGame_Guesser;4;1;7;4;2;1;6;1;unik;0;113;1_4;NA
1;HT;ComGame_Guesser;1;4;7;7;4;2;5;0;i;1;116;1_4;0.5
1;HT;ComGame_Guesser;4;1;7;1;5;4;7;1;pupu;1;115;1_4;NA
1;HT;ComGame_Guesser;1;4;7;2;7;1;4;0;esip;2;118;1_4;0
1;HT;ComGame_Guesser;4;1;7;6;8;7;2;1;uini;2;117;1_4;NA
1;HT;ComGame_Guesser;1;4;7;4;4;0;5;0;uni;3;120;1_4;1
1;HT;ComGame_Guesser;4;1;7;3;7;6;4;1;pupu;3;119;1_4;NA
1;HT;ComGame_Guesser;1;4;7;0;2;7;6;0;nus;4;122;1_4;0
1;HT;ComGame_Guesser;4;1;7;2;6;5;0;1;kiki;4;121;1_4;NA
1;HT;ComGame_Guesser;1;4;7;3;2;4;6;0;nunu;5;124;1_4;1
1;HT;ComGame_Guesser;4;1;7;7;8;0;2;0;inuk;5;123;1_4;NA
1;HT;ComGame_Guesser;1;4;7;1;3;3;1;0;eiei;6;126;1_4;1
1;HT;ComGame_Guesser;4;1;7;5;8;2;2;0;puni;6;125;1_4;NA
1;HT;ComGame_Guesser;1;4;7;5;1;5;3;0;puni;7;128;1_4;0.75
1;HT;ComGame_Guesser;4;1;7;0;3;3;1;0;unun;7;127;1_4;NA
1;HT;ComGame_Guesser;1;3;8;5;6;5;0;1;pun;0;130;1_3;0.75
1;HT;ComGame_Guesser;3;1;8;0;4;3;5;1;nusa;0;129;1_3;NA
1;HT;ComGame_Guesser;1;3;8;0;7;6;4;1;nus;1;132;1_3;0
1;HT;ComGame_Guesser;3;1;8;4;3;5;1;0;uni;1;131;1_3;NA
1;HT;ComGame_Guesser;1;3;8;6;1;2;3;0;ui;2;134;1_3;1
1;HT;ComGame_Guesser;3;1;8;1;7;1;4;0;puni;2;133;1_3;NA
1;HT;ComGame_Guesser;1;3;8;4;8;4;2;0;uni;3;136;1_3;1
1;HT;ComGame_Guesser;3;1;8;7;7;6;4;1;ep;3;135;1_3;NA
1;HT;ComGame_Guesser;1;3;8;1;1;7;3;0;puni;4;138;1_3;0.75
1;HT;ComGame_Guesser;3;1;8;2;3;2;1;1;niknik;4;137;1_3;NA
1;HT;ComGame_Guesser;1;3;8;7;6;1;0;0;i;5;140;1_3;0.5
1;HT;ComGame_Guesser;3;1;8;6;5;4;7;1;nuka;5;139;1_3;NA
