GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair
4;HT;ComGame_Guesser;2;3;6;0;3;2;5;1;inus;2;110;2_3
4;HT;ComGame_Guesser;3;2;6;5;6;5;0;1;nekip;2;109;2_3
4;HT;ComGame_Guesser;2;3;6;5;8;3;3;0;nekip;3;112;2_3
4;HT;ComGame_Guesser;3;2;6;4;3;2;5;1;kaup;3;111;2_3
4;HT;ComGame_Guesser;2;3;6;1;8;6;3;0;nus;4;114;2_3
4;HT;ComGame_Guesser;3;2;6;2;1;0;1;1;esun;4;113;2_3
4;HT;ComGame_Guesser;2;3;6;4;1;0;1;1;puak;5;116;2_3
4;HT;ComGame_Guesser;3;2;6;1;4;3;4;1;nus;5;115;2_3
4;HT;ComGame_Guesser;2;3;6;7;6;7;0;0;aike;6;118;2_3
4;HT;ComGame_Guesser;3;2;6;3;5;4;7;1;enus;6;117;2_3
4;HT;ComGame_Guesser;2;3;6;6;5;4;7;1;esap;7;120;2_3
4;HT;ComGame_Guesser;3;2;6;7;2;1;6;1;aike;7;119;2_3
4;HT;ComGame_Guesser;2;4;8;4;5;4;7;1;puak;0;138;2_4
4;HT;ComGame_Guesser;4;2;8;7;4;3;4;1;aike;0;137;2_4
4;HT;ComGame_Guesser;2;4;8;0;8;7;3;1;inus;1;140;2_4
4;HT;ComGame_Guesser;4;2;8;3;7;5;2;0;sika;1;139;2_4
4;HT;ComGame_Guesser;2;4;8;3;3;2;5;1;sika;2;142;2_4
4;HT;ComGame_Guesser;4;2;8;5;8;7;3;1;nekip;2;141;2_4
4;HT;ComGame_Guesser;2;4;8;5;4;3;4;1;nekip;3;144;2_4
4;HT;ComGame_Guesser;4;2;8;4;3;2;5;1;puak;3;143;2_4
4;HT;ComGame_Guesser;2;4;8;2;1;0;1;1;kessip;4;146;2_4
4;HT;ComGame_Guesser;4;2;8;1;7;6;2;1;nus;4;145;2_4
4;HT;ComGame_Guesser;2;4;8;6;7;6;2;1;esap;5;148;2_4
4;HT;ComGame_Guesser;4;2;8;2;2;1;6;1;kessip;5;147;2_4
4;HT;ComGame_Guesser;2;4;8;7;6;1;0;0;aike;6;150;2_4
4;HT;ComGame_Guesser;4;2;8;6;5;4;7;1;anap;6;149;2_4
4;HT;ComGame_Guesser;2;4;8;1;6;5;0;1;nus;7;152;2_4
4;HT;ComGame_Guesser;4;2;8;0;1;0;1;1;inus;7;151;2_4
4;HT;ComGame_Guesser;2;3;9;1;2;7;6;0;nus;0;154;2_3
4;HT;ComGame_Guesser;3;2;9;3;1;0;1;1;anap;0;153;2_3
4;HT;ComGame_Guesser;2;3;9;4;6;6;0;0;puak;1;156;2_3
4;HT;ComGame_Guesser;3;2;9;2;4;3;4;1;inus;1;155;2_3
4;HT;ComGame_Guesser;2;3;9;3;6;5;0;1;pieu;2;158;2_3
4;HT;ComGame_Guesser;3;2;9;0;3;7;5;0;inus;2;157;2_3
4;HT;ComGame_Guesser;2;3;9;7;1;0;1;1;aike;3;160;2_3
4;HT;ComGame_Guesser;3;2;9;1;5;4;7;1;nus;3;159;2_3
4;HT;ComGame_Guesser;2;3;9;2;3;2;5;1;kessip;4;162;2_3
4;HT;ComGame_Guesser;3;2;9;5;3;6;5;0;nekip;4;161;2_3
4;HT;ComGame_Guesser;2;3;9;6;4;3;4;1;esap;5;164;2_3
4;HT;ComGame_Guesser;3;2;9;4;2;1;6;1;puak;5;163;2_3
4;HT;ComGame_Guesser;2;3;9;0;2;1;6;1;inus;6;166;2_3
4;HT;ComGame_Guesser;3;2;9;6;6;5;0;1;esep;6;165;2_3
4;HT;ComGame_Guesser;2;3;9;5;5;4;7;1;nekip;7;168;2_3
4;HT;ComGame_Guesser;3;2;9;7;3;2;5;1;aike;7;167;2_3
4;HT;ComGame_Guesser;3;4;1;1;2;1;6;1;nus;0;26;3_4
4;HT;ComGame_Guesser;4;3;1;6;1;0;1;1;anap;0;25;3_4
4;HT;ComGame_Guesser;3;4;1;6;3;2;5;1;anap;1;28;3_4
4;HT;ComGame_Guesser;4;3;1;5;2;1;6;1;nekip;1;27;3_4
4;HT;ComGame_Guesser;3;4;1;5;3;6;5;0;nekip;2;30;3_4
4;HT;ComGame_Guesser;4;3;1;2;3;2;5;1;pekis;2;29;3_4
4;HT;ComGame_Guesser;3;4;1;4;1;0;1;1;kaup;3;32;3_4
4;HT;ComGame_Guesser;4;3;1;1;4;3;4;1;nus;3;31;3_4
4;HT;ComGame_Guesser;3;4;1;7;8;5;3;0;aike;4;34;3_4
4;HT;ComGame_Guesser;4;3;1;0;5;4;7;1;nusa;4;33;3_4
4;HT;ComGame_Guesser;3;4;1;0;8;3;3;0;nusa;5;36;3_4
4;HT;ComGame_Guesser;4;3;1;4;6;5;0;1;kaup;5;35;3_4
4;HT;ComGame_Guesser;3;4;1;2;3;7;5;0;inus;6;38;3_4
4;HT;ComGame_Guesser;4;3;1;3;8;6;3;0;kina;6;37;3_4
4;HT;ComGame_Guesser;3;4;1;3;5;4;7;1;kina;7;40;3_4
4;HT;ComGame_Guesser;4;3;1;7;8;7;3;1;aike;7;39;3_4
4;HT;ComGame_Guesser;3;4;4;4;1;0;1;1;enus;0;74;3_4
4;HT;ComGame_Guesser;4;3;4;1;7;3;2;0;nus;0;73;3_4
4;HT;ComGame_Guesser;3;4;4;1;2;1;6;1;nus;1;76;3_4
4;HT;ComGame_Guesser;4;3;4;6;1;0;1;1;anap;1;75;3_4
4;HT;ComGame_Guesser;3;4;4;0;3;3;5;0;inus;2;78;3_4
4;HT;ComGame_Guesser;4;3;4;4;7;5;2;0;puak;2;77;3_4
4;HT;ComGame_Guesser;3;4;4;7;8;5;3;0;aike;3;80;3_4
4;HT;ComGame_Guesser;4;3;4;0;5;4;7;1;nusa;3;79;3_4
4;HT;ComGame_Guesser;3;4;4;2;3;2;5;1;inus;4;82;3_4
4;HT;ComGame_Guesser;4;3;4;5;7;6;2;1;nekip;4;81;3_4
4;HT;ComGame_Guesser;3;4;4;6;8;7;3;1;epis;5;84;3_4
4;HT;ComGame_Guesser;4;3;4;3;8;1;3;0;sika;5;83;3_4
4;HT;ComGame_Guesser;3;4;4;3;7;6;2;1;sika;6;86;3_4
4;HT;ComGame_Guesser;4;3;4;2;8;7;3;1;inus;6;85;3_4
4;HT;ComGame_Guesser;3;4;4;5;5;4;7;1;nekip;7;88;3_4
4;HT;ComGame_Guesser;4;3;4;7;3;2;5;1;aike;7;87;3_4
4;HT;ComGame_Guesser;3;4;7;3;3;2;5;1;enus;0;122;3_4
4;HT;ComGame_Guesser;4;3;7;5;7;7;2;0;nekip;0;121;3_4
4;HT;ComGame_Guesser;3;4;7;2;5;4;7;1;inus;1;124;3_4
4;HT;ComGame_Guesser;4;3;7;7;7;6;2;1;aike;1;123;3_4
4;HT;ComGame_Guesser;3;4;7;0;6;7;0;0;enus;2;126;3_4
4;HT;ComGame_Guesser;4;3;7;3;8;5;3;0;sika;2;125;3_4
4;HT;ComGame_Guesser;3;4;7;6;7;6;2;1;esep;3;128;3_4
4;HT;ComGame_Guesser;4;3;7;2;2;1;6;1;inus;3;127;3_4
4;HT;ComGame_Guesser;3;4;7;4;6;1;0;0;pauk;4;130;3_4
4;HT;ComGame_Guesser;4;3;7;6;4;3;4;1;anap;4;129;3_4
4;HT;ComGame_Guesser;3;4;7;7;6;5;0;1;aike;5;132;3_4
4;HT;ComGame_Guesser;4;3;7;0;5;4;7;1;nusa;5;131;3_4
4;HT;ComGame_Guesser;3;4;7;5;1;0;1;1;nekip;6;134;3_4
4;HT;ComGame_Guesser;4;3;7;1;3;2;5;1;nus;6;133;3_4
4;HT;ComGame_Guesser;3;4;7;1;4;3;4;1;nus;7;136;3_4
4;HT;ComGame_Guesser;4;3;7;4;1;0;1;1;puak;7;135;3_4
