GroupNum;GroupType;TypeTest;PartID;Partner;Round;Shape;KeyPressed;PositionItem;ChosenItem;ACC;Word;ID_CG;index;pair
2;HM;ComGame_Guesser;2;3;6;1;5;2;2;0;nus;1;108;2_3
2;HM;ComGame_Guesser;3;2;6;4;4;3;1;1;esip;1;107;2_3
2;HM;ComGame_Guesser;2;3;6;0;5;4;2;1;aus;2;110;2_3
2;HM;ComGame_Guesser;3;2;6;2;3;7;4;0;kesip;2;109;2_3
2;HM;ComGame_Guesser;2;3;6;6;2;7;3;0;anap;3;112;2_3
2;HM;ComGame_Guesser;3;2;6;0;6;5;6;1;nuna;3;111;2_3
2;HM;ComGame_Guesser;2;3;6;4;7;6;7;1;nuna;4;114;2_3
2;HM;ComGame_Guesser;3;2;6;7;8;2;0;0;aike;4;113;2_3
2;HM;ComGame_Guesser;2;3;6;5;2;1;3;1;nekuki;5;116;2_3
2;HM;ComGame_Guesser;3;2;6;3;1;0;5;1;puki;5;115;2_3
2;HM;ComGame_Guesser;2;3;6;2;1;0;5;1;kesip;6;118;2_3
2;HM;ComGame_Guesser;3;2;6;5;5;4;2;1;nekuki;6;117;2_3
2;HM;ComGame_Guesser;2;3;6;7;3;5;4;0;auki;7;120;2_3
2;HM;ComGame_Guesser;3;2;6;6;3;6;4;0;asap;7;119;2_3
2;HM;ComGame_Guesser;2;4;8;4;4;3;1;1;pike;0;138;2_4
2;HM;ComGame_Guesser;4;2;8;1;7;2;7;0;nus;0;137;2_4
2;HM;ComGame_Guesser;2;4;8;1;6;5;6;1;nus;1;140;2_4
2;HM;ComGame_Guesser;4;2;8;6;4;3;1;1;asap;1;139;2_4
2;HM;ComGame_Guesser;2;4;8;0;2;2;3;0;ausi;2;142;2_4
2;HM;ComGame_Guesser;4;2;8;4;3;7;4;0;suip;2;141;2_4
2;HM;ComGame_Guesser;2;4;8;7;2;7;3;0;auki;3;144;2_4
2;HM;ComGame_Guesser;4;2;8;0;5;6;2;0;sipe;3;143;2_4
2;HM;ComGame_Guesser;2;4;8;2;3;0;4;0;kesip;4;146;2_4
2;HM;ComGame_Guesser;4;2;8;5;2;4;3;0;akunu;4;145;2_4
2;HM;ComGame_Guesser;2;4;8;6;2;1;3;1;asap;5;148;2_4
2;HM;ComGame_Guesser;4;2;8;3;6;5;6;1;sik;5;147;2_4
2;HM;ComGame_Guesser;2;4;8;3;3;4;4;0;sik;6;150;2_4
2;HM;ComGame_Guesser;4;2;8;2;2;1;3;1;kine;6;149;2_4
2;HM;ComGame_Guesser;2;4;8;5;7;6;7;1;nekuki;7;152;2_4
2;HM;ComGame_Guesser;4;2;8;7;1;0;5;1;aike;7;151;2_4
2;HM;ComGame_Guesser;2;3;9;1;2;1;3;1;nus;0;154;2_3
2;HM;ComGame_Guesser;3;2;9;3;4;3;1;1;puki;0;153;2_3
2;HM;ComGame_Guesser;2;3;9;4;5;4;2;1;peuk;1;156;2_3
2;HM;ComGame_Guesser;3;2;9;2;3;2;4;1;kesip;1;155;2_3
2;HM;ComGame_Guesser;2;3;9;6;8;7;0;1;asap;2;158;2_3
2;HM;ComGame_Guesser;3;2;9;0;6;5;6;1;nuna;2;157;2_3
2;HM;ComGame_Guesser;2;3;9;7;1;0;5;1;ausi;3;160;2_3
2;HM;ComGame_Guesser;3;2;9;5;7;6;7;1;nekuki;3;159;2_3
2;HM;ComGame_Guesser;2;3;9;3;6;5;6;1;pike;4;162;2_3
2;HM;ComGame_Guesser;3;2;9;6;3;1;4;0;asap;4;161;2_3
2;HM;ComGame_Guesser;2;3;9;5;2;2;3;0;nekuki;5;164;2_3
2;HM;ComGame_Guesser;3;2;9;4;1;0;5;1;puik;5;163;2_3
2;HM;ComGame_Guesser;2;3;9;0;2;6;3;0;nuna;6;166;2_3
2;HM;ComGame_Guesser;3;2;9;7;8;7;0;1;ausi;6;165;2_3
2;HM;ComGame_Guesser;2;3;9;2;4;3;1;1;kesip;7;168;2_3
2;HM;ComGame_Guesser;3;2;9;1;5;4;2;1;nus;7;167;2_3
2;HM;ComGame_Guesser;3;4;1;5;8;3;0;0;nekuku;0;26;3_4
2;HM;ComGame_Guesser;4;3;1;1;5;0;2;0;nus;0;25;3_4
2;HM;ComGame_Guesser;3;4;1;3;7;6;7;1;esip;1;28;3_4
2;HM;ComGame_Guesser;4;3;1;7;2;1;3;1;aike;1;27;3_4
2;HM;ComGame_Guesser;3;4;1;4;3;4;4;0;epip;2;30;3_4
2;HM;ComGame_Guesser;4;3;1;2;6;2;6;0;epiu;2;29;3_4
2;HM;ComGame_Guesser;3;4;1;1;6;2;6;0;nuna;3;32;3_4
2;HM;ComGame_Guesser;4;3;1;4;8;3;0;0;esan;3;31;3_4
2;HM;ComGame_Guesser;3;4;1;2;2;7;3;0;kepip;4;34;3_4
2;HM;ComGame_Guesser;4;3;1;0;2;4;3;0;piak;4;33;3_4
2;HM;ComGame_Guesser;3;4;1;6;2;1;3;1;epupu;5;36;3_4
2;HM;ComGame_Guesser;4;3;1;3;6;5;6;1;epik;5;35;3_4
2;HM;ComGame_Guesser;3;4;1;7;1;0;5;1;aike;6;38;3_4
2;HM;ComGame_Guesser;4;3;1;5;7;6;7;1;nuik;6;37;3_4
2;HM;ComGame_Guesser;3;4;1;0;3;5;4;0;nus;7;40;3_4
2;HM;ComGame_Guesser;4;3;1;6;4;7;1;0;pup;7;39;3_4
2;HM;ComGame_Guesser;3;4;4;5;3;7;4;0;nekuku;0;74;3_4
2;HM;ComGame_Guesser;4;3;4;0;1;0;5;1;piuk;0;73;3_4
2;HM;ComGame_Guesser;3;4;4;0;4;2;1;0;puik;1;76;3_4
2;HM;ComGame_Guesser;4;3;4;4;8;7;0;1;nuike;1;75;3_4
2;HM;ComGame_Guesser;3;4;4;6;4;3;1;1;asap;2;78;3_4
2;HM;ComGame_Guesser;4;3;4;1;6;5;6;1;nus;2;77;3_4
2;HM;ComGame_Guesser;3;4;4;4;7;6;7;1;esip;3;80;3_4
2;HM;ComGame_Guesser;4;3;4;7;2;2;3;0;aike;3;79;3_4
2;HM;ComGame_Guesser;3;4;4;1;5;4;2;1;nus;4;82;3_4
2;HM;ComGame_Guesser;4;3;4;2;4;3;1;1;kinu;4;81;3_4
2;HM;ComGame_Guesser;3;4;4;7;6;5;6;1;aike;5;84;3_4
2;HM;ComGame_Guesser;4;3;4;6;7;6;7;1;asap;5;83;3_4
2;HM;ComGame_Guesser;3;4;4;2;3;1;4;0;kepip;6;86;3_4
2;HM;ComGame_Guesser;4;3;4;3;2;4;3;0;sik;6;85;3_4
2;HM;ComGame_Guesser;3;4;4;3;1;0;5;1;sik;7;88;3_4
2;HM;ComGame_Guesser;4;3;4;5;2;1;3;1;akununu;7;87;3_4
2;HM;ComGame_Guesser;3;4;7;0;7;6;7;1;nuna;0;122;3_4
2;HM;ComGame_Guesser;4;3;7;7;5;7;2;0;aike;0;121;3_4
2;HM;ComGame_Guesser;3;4;7;2;4;3;1;1;kesip;1;124;3_4
2;HM;ComGame_Guesser;4;3;7;1;3;4;4;0;nus;1;123;3_4
2;HM;ComGame_Guesser;3;4;7;3;3;7;4;0;puki;2;126;3_4
2;HM;ComGame_Guesser;4;3;7;0;3;1;4;0;piuk;2;125;3_4
2;HM;ComGame_Guesser;3;4;7;7;3;4;4;0;aike;3;128;3_4
2;HM;ComGame_Guesser;4;3;7;2;7;6;7;1;niuke;3;127;3_4
2;HM;ComGame_Guesser;3;4;7;6;3;2;4;1;asap;4;130;3_4
2;HM;ComGame_Guesser;4;3;7;4;6;5;6;1;suip;4;129;3_4
2;HM;ComGame_Guesser;3;4;7;5;2;1;3;1;nekuku;5;132;3_4
2;HM;ComGame_Guesser;4;3;7;3;1;0;5;1;sik;5;131;3_4
2;HM;ComGame_Guesser;3;4;7;4;1;0;5;1;suip;6;134;3_4
2;HM;ComGame_Guesser;4;3;7;5;3;2;4;1;anukuku;6;133;3_4
2;HM;ComGame_Guesser;3;4;7;1;6;5;6;1;nus;7;136;3_4
2;HM;ComGame_Guesser;4;3;7;6;4;3;1;1;asap;7;135;3_4
